,Country,Year,Sex,Age,Suicides_no,Population,Suicides/100k_pop,Country-year,Hdi_for_year,Gdp_for_year($),Gdp_per_capita($),Generation,num_gen_column
19630,Portugal,2010,female,5-14 years,1,536374,0.19,Portugal2010,0.819,"238,303,443,425",23673,Generation Z,0
19631,Portugal,2010,male,5-14 years,1,563727,0.18,Portugal2010,0.819,"238,303,443,425",23673,Generation Z,1
19632,Portugal,2011,male,75+ years,189,364718,51.82,Portugal2011,0.825,"244,895,101,712",24337,Silent,1
19633,Portugal,2011,male,55-74 years,271,1074797,25.21,Portugal2011,0.825,"244,895,101,712",24337,Boomers,1
19634,Portugal,2011,male,35-54 years,253,1514441,16.71,Portugal2011,0.825,"244,895,101,712",24337,Generation X,1
19635,Portugal,2011,male,25-34 years,64,696595,9.19,Portugal2011,0.825,"244,895,101,712",24337,Millenials,1
19636,Portugal,2011,female,75+ years,43,596657,7.21,Portugal2011,0.825,"244,895,101,712",24337,Silent,0
19637,Portugal,2011,female,55-74 years,80,1258617,6.36,Portugal2011,0.825,"244,895,101,712",24337,Boomers,0
19638,Portugal,2011,female,35-54 years,76,1603401,4.74,Portugal2011,0.825,"244,895,101,712",24337,Generation X,0
19639,Portugal,2011,male,15-24 years,15,580769,2.58,Portugal2011,0.825,"244,895,101,712",24337,Millenials,1
19640,Portugal,2011,female,25-34 years,15,719014,2.09,Portugal2011,0.825,"244,895,101,712",24337,Millenials,0
19641,Portugal,2011,female,15-24 years,9,564521,1.59,Portugal2011,0.825,"244,895,101,712",24337,Millenials,0
19642,Portugal,2011,male,5-14 years,2,558039,0.36,Portugal2011,0.825,"244,895,101,712",24337,Generation Z,1
19643,Portugal,2011,female,5-14 years,0,531246,0.0,Portugal2011,0.825,"244,895,101,712",24337,Generation Z,0
19644,Portugal,2012,male,75+ years,223,374103,59.61,Portugal2012,0.827,"216,368,178,659",21573,Silent,1
19645,Portugal,2012,male,55-74 years,270,1085321,24.88,Portugal2012,0.827,"216,368,178,659",21573,Boomers,1
19646,Portugal,2012,male,35-54 years,280,1515053,18.48,Portugal2012,0.827,"216,368,178,659",21573,Generation X,1
19647,Portugal,2012,female,75+ years,62,610698,10.15,Portugal2012,0.827,"216,368,178,659",21573,Silent,0
19648,Portugal,2012,male,25-34 years,59,665893,8.86,Portugal2012,0.827,"216,368,178,659",21573,Millenials,1
19649,Portugal,2012,female,55-74 years,84,1268923,6.62,Portugal2012,0.827,"216,368,178,659",21573,Boomers,0
19650,Portugal,2012,male,15-24 years,26,573583,4.53,Portugal2012,0.827,"216,368,178,659",21573,Millenials,1
19651,Portugal,2012,female,35-54 years,54,1613054,3.35,Portugal2012,0.827,"216,368,178,659",21573,Generation X,0
19652,Portugal,2012,female,15-24 years,8,557669,1.43,Portugal2012,0.827,"216,368,178,659",21573,Millenials,0
19653,Portugal,2012,female,25-34 years,9,689005,1.31,Portugal2012,0.827,"216,368,178,659",21573,Millenials,0
19654,Portugal,2012,male,5-14 years,1,551120,0.18,Portugal2012,0.827,"216,368,178,659",21573,Generation Z,1
19655,Portugal,2012,female,5-14 years,0,524974,0.0,Portugal2012,0.827,"216,368,178,659",21573,Generation Z,0
19656,Portugal,2013,male,75+ years,203,381802,53.17,Portugal2013,0.828,"226,073,492,966",22641,Silent,1
19657,Portugal,2013,male,55-74 years,275,1096265,25.09,Portugal2013,0.828,"226,073,492,966",22641,Boomers,1
19658,Portugal,2013,male,35-54 years,251,1507001,16.66,Portugal2013,0.828,"226,073,492,966",22641,Generation X,1
19659,Portugal,2013,male,25-34 years,62,638768,9.71,Portugal2013,0.828,"226,073,492,966",22641,Millenials,1
19660,Portugal,2013,female,75+ years,58,622105,9.32,Portugal2013,0.828,"226,073,492,966",22641,Silent,0
19661,Portugal,2013,female,55-74 years,95,1281422,7.41,Portugal2013,0.828,"226,073,492,966",22641,Boomers,0
19662,Portugal,2013,female,35-54 years,63,1615851,3.9,Portugal2013,0.828,"226,073,492,966",22641,Generation X,0
19663,Portugal,2013,male,15-24 years,20,566585,3.53,Portugal2013,0.828,"226,073,492,966",22641,Millenials,1
19664,Portugal,2013,female,25-34 years,20,661074,3.03,Portugal2013,0.828,"226,073,492,966",22641,Millenials,0
19665,Portugal,2013,female,15-24 years,5,550397,0.91,Portugal2013,0.828,"226,073,492,966",22641,Millenials,0
19666,Portugal,2013,female,5-14 years,0,518597,0.0,Portugal2013,0.828,"226,073,492,966",22641,Generation Z,0
19667,Portugal,2013,male,5-14 years,0,545207,0.0,Portugal2013,0.828,"226,073,492,966",22641,Generation Z,1
19668,Portugal,2014,male,75+ years,244,389841,62.59,Portugal2014,0.83,"229,629,822,122",23091,Silent,1
19669,Portugal,2014,male,55-74 years,289,1106750,26.11,Portugal2014,0.83,"229,629,822,122",23091,Boomers,1
19670,Portugal,2014,male,35-54 years,298,1492604,19.97,Portugal2014,0.83,"229,629,822,122",23091,Generation X,1
19671,Portugal,2014,female,75+ years,67,633908,10.57,Portugal2014,0.83,"229,629,822,122",23091,Silent,0
19672,Portugal,2014,male,25-34 years,65,617765,10.52,Portugal2014,0.83,"229,629,822,122",23091,Millenials,1
19673,Portugal,2014,female,55-74 years,105,1294186,8.11,Portugal2014,0.83,"229,629,822,122",23091,Boomers,0
19674,Portugal,2014,female,35-54 years,95,1613721,5.89,Portugal2014,0.83,"229,629,822,122",23091,Generation X,0
19675,Portugal,2014,male,15-24 years,28,562495,4.98,Portugal2014,0.83,"229,629,822,122",23091,Millenials,1
19676,Portugal,2014,female,25-34 years,21,638072,3.29,Portugal2014,0.83,"229,629,822,122",23091,Millenials,0
19677,Portugal,2014,female,15-24 years,8,545684,1.47,Portugal2014,0.83,"229,629,822,122",23091,Millenials,0
19678,Portugal,2014,female,5-14 years,2,511478,0.39,Portugal2014,0.83,"229,629,822,122",23091,Generation Z,0
19679,Portugal,2014,male,5-14 years,0,537929,0.0,Portugal2014,0.83,"229,629,822,122",23091,Generation Z,1
20602,Romania,1989,male,75+ years,138,374100,36.89,Romania1989,,"42,105,263,158",1973,G.I. Generation,1
20603,Romania,1989,male,35-54 years,734,2847600,25.78,Romania1989,,"42,105,263,158",1973,Silent,1
20604,Romania,1989,male,55-74 years,470,1824900,25.75,Romania1989,,"42,105,263,158",1973,G.I. Generation,1
20605,Romania,1989,male,25-34 years,333,1643900,20.26,Romania1989,,"42,105,263,158",1973,Boomers,1
20606,Romania,1989,female,75+ years,69,555000,12.43,Romania1989,,"42,105,263,158",1973,G.I. Generation,0
20607,Romania,1989,male,15-24 years,197,1907000,10.33,Romania1989,,"42,105,263,158",1973,Generation X,1
20608,Romania,1989,female,55-74 years,189,2162500,8.74,Romania1989,,"42,105,263,158",1973,G.I. Generation,0
20609,Romania,1989,female,35-54 years,237,2891300,8.2,Romania1989,,"42,105,263,158",1973,Silent,0
20610,Romania,1989,female,25-34 years,67,1587400,4.22,Romania1989,,"42,105,263,158",1973,Boomers,0
20611,Romania,1989,female,15-24 years,75,1830400,4.1,Romania1989,,"42,105,263,158",1973,Generation X,0
20612,Romania,1989,male,5-14 years,14,1902500,0.74,Romania1989,,"42,105,263,158",1973,Generation X,1
20613,Romania,1989,female,5-14 years,6,1817900,0.33,Romania1989,,"42,105,263,158",1973,Generation X,0
20614,Romania,1990,male,75+ years,97,377600,25.69,Romania1990,0.703,"38,995,454,545",1822,G.I. Generation,1
20615,Romania,1990,male,55-74 years,413,1854500,22.27,Romania1990,0.703,"38,995,454,545",1822,G.I. Generation,1
20616,Romania,1990,male,35-54 years,607,2875600,21.11,Romania1990,0.703,"38,995,454,545",1822,Silent,1
20617,Romania,1990,male,25-34 years,210,1581200,13.28,Romania1990,0.703,"38,995,454,545",1822,Boomers,1
20618,Romania,1990,female,75+ years,64,566300,11.3,Romania1990,0.703,"38,995,454,545",1822,G.I. Generation,0
20619,Romania,1990,male,15-24 years,177,1966300,9.0,Romania1990,0.703,"38,995,454,545",1822,Generation X,1
20620,Romania,1990,female,55-74 years,196,2188100,8.96,Romania1990,0.703,"38,995,454,545",1822,G.I. Generation,0
20621,Romania,1990,female,35-54 years,167,2919600,5.72,Romania1990,0.703,"38,995,454,545",1822,Silent,0
20622,Romania,1990,female,25-34 years,57,1521500,3.75,Romania1990,0.703,"38,995,454,545",1822,Boomers,0
20623,Romania,1990,female,15-24 years,69,1887200,3.66,Romania1990,0.703,"38,995,454,545",1822,Generation X,0
20624,Romania,1990,male,5-14 years,19,1873200,1.01,Romania1990,0.703,"38,995,454,545",1822,Generation X,1
20625,Romania,1990,female,5-14 years,3,1790800,0.17,Romania1990,0.703,"38,995,454,545",1822,Generation X,0
20626,Romania,1991,male,75+ years,110,366900,29.98,Romania1991,,"28,998,684,211",1351,G.I. Generation,1
20627,Romania,1991,male,55-74 years,487,1899700,25.64,Romania1991,,"28,998,684,211",1351,Silent,1
20628,Romania,1991,male,35-54 years,645,2894400,22.28,Romania1991,,"28,998,684,211",1351,Boomers,1
20629,Romania,1991,male,25-34 years,229,1523400,15.03,Romania1991,,"28,998,684,211",1351,Boomers,1
20630,Romania,1991,female,75+ years,65,559700,11.61,Romania1991,,"28,998,684,211",1351,G.I. Generation,0
20631,Romania,1991,female,55-74 years,183,2236300,8.18,Romania1991,,"28,998,684,211",1351,Silent,0
20632,Romania,1991,male,15-24 years,152,2028200,7.49,Romania1991,,"28,998,684,211",1351,Generation X,1
20633,Romania,1991,female,35-54 years,161,2938000,5.48,Romania1991,,"28,998,684,211",1351,Boomers,0
20634,Romania,1991,female,25-34 years,60,1462900,4.1,Romania1991,,"28,998,684,211",1351,Boomers,0
20635,Romania,1991,female,15-24 years,52,1946600,2.67,Romania1991,,"28,998,684,211",1351,Generation X,0
20636,Romania,1991,male,5-14 years,15,1841200,0.81,Romania1991,,"28,998,684,211",1351,Millenials,1
20637,Romania,1991,female,5-14 years,2,1760700,0.11,Romania1991,,"28,998,684,211",1351,Millenials,0
20638,Romania,1992,male,75+ years,130,348100,37.35,Romania1992,,"25,121,666,667",1183,G.I. Generation,1
20639,Romania,1992,male,55-74 years,610,1942300,31.41,Romania1992,,"25,121,666,667",1183,Silent,1
20640,Romania,1992,male,35-54 years,807,2861100,28.21,Romania1992,,"25,121,666,667",1183,Boomers,1
20641,Romania,1992,male,25-34 years,282,1411700,19.98,Romania1992,,"25,121,666,667",1183,Boomers,1
20642,Romania,1992,female,75+ years,69,553400,12.47,Romania1992,,"25,121,666,667",1183,G.I. Generation,0
20643,Romania,1992,male,15-24 years,235,2033700,11.56,Romania1992,,"25,121,666,667",1183,Generation X,1
20644,Romania,1992,female,55-74 years,189,2295000,8.24,Romania1992,,"25,121,666,667",1183,Silent,0
20645,Romania,1992,female,35-54 years,188,2906600,6.47,Romania1992,,"25,121,666,667",1183,Boomers,0
20646,Romania,1992,female,25-34 years,58,1374900,4.22,Romania1992,,"25,121,666,667",1183,Boomers,0
20647,Romania,1992,female,15-24 years,65,1959800,3.32,Romania1992,,"25,121,666,667",1183,Generation X,0
20648,Romania,1992,male,5-14 years,13,1806200,0.72,Romania1992,,"25,121,666,667",1183,Millenials,1
20649,Romania,1992,female,5-14 years,4,1734300,0.23,Romania1992,,"25,121,666,667",1183,Millenials,0
20650,Romania,1993,male,35-54 years,943,2869900,32.86,Romania1993,,"26,362,894,737",1237,Boomers,1
20651,Romania,1993,male,75+ years,101,318400,31.72,Romania1993,,"26,362,894,737",1237,G.I. Generation,1
20652,Romania,1993,male,55-74 years,607,1993400,30.45,Romania1993,,"26,362,894,737",1237,Silent,1
20653,Romania,1993,male,25-34 years,326,1508500,21.61,Romania1993,,"26,362,894,737",1237,Boomers,1
20654,Romania,1993,female,75+ years,62,516800,12.0,Romania1993,,"26,362,894,737",1237,G.I. Generation,0
20655,Romania,1993,male,15-24 years,197,1960800,10.05,Romania1993,,"26,362,894,737",1237,Generation X,1
20656,Romania,1993,female,55-74 years,217,2366500,9.17,Romania1993,,"26,362,894,737",1237,Silent,0
20657,Romania,1993,female,35-54 years,194,2917900,6.65,Romania1993,,"26,362,894,737",1237,Boomers,0
20658,Romania,1993,female,25-34 years,51,1468500,3.47,Romania1993,,"26,362,894,737",1237,Boomers,0
20659,Romania,1993,female,15-24 years,57,1886900,3.02,Romania1993,,"26,362,894,737",1237,Generation X,0
20660,Romania,1993,male,5-14 years,17,1786000,0.95,Romania1993,,"26,362,894,737",1237,Millenials,1
20661,Romania,1993,female,5-14 years,2,1714000,0.12,Romania1993,,"26,362,894,737",1237,Millenials,0
20662,Romania,1994,male,75+ years,125,307900,40.6,Romania1994,,"30,074,440,483",1406,G.I. Generation,1
20663,Romania,1994,male,35-54 years,993,2872400,34.57,Romania1994,,"30,074,440,483",1406,Boomers,1
20664,Romania,1994,male,55-74 years,608,2025500,30.02,Romania1994,,"30,074,440,483",1406,Silent,1
20665,Romania,1994,male,25-34 years,329,1562300,21.06,Romania1994,,"30,074,440,483",1406,Boomers,1
20666,Romania,1994,male,15-24 years,222,1936600,11.46,Romania1994,,"30,074,440,483",1406,Generation X,1
20667,Romania,1994,female,75+ years,55,508000,10.83,Romania1994,,"30,074,440,483",1406,G.I. Generation,0
20668,Romania,1994,female,55-74 years,221,2412500,9.16,Romania1994,,"30,074,440,483",1406,Silent,0
20669,Romania,1994,female,35-54 years,190,2920000,6.51,Romania1994,,"30,074,440,483",1406,Boomers,0
20670,Romania,1994,female,25-34 years,61,1518200,4.02,Romania1994,,"30,074,440,483",1406,Boomers,0
20671,Romania,1994,female,15-24 years,57,1864500,3.06,Romania1994,,"30,074,440,483",1406,Generation X,0
20672,Romania,1994,male,5-14 years,21,1764000,1.19,Romania1994,,"30,074,440,483",1406,Millenials,1
20673,Romania,1994,female,5-14 years,5,1694100,0.3,Romania1994,,"30,074,440,483",1406,Millenials,0
20674,Romania,1995,male,35-54 years,1021,2865200,35.63,Romania1995,0.69,"37,662,075,750",1756,Boomers,1
20675,Romania,1995,male,75+ years,99,313200,31.61,Romania1995,0.69,"37,662,075,750",1756,G.I. Generation,1
20676,Romania,1995,male,55-74 years,579,2038700,28.4,Romania1995,0.69,"37,662,075,750",1756,Silent,1
20677,Romania,1995,male,25-34 years,323,1605100,20.12,Romania1995,0.69,"37,662,075,750",1756,Generation X,1
20678,Romania,1995,male,15-24 years,223,1929800,11.56,Romania1995,0.69,"37,662,075,750",1756,Generation X,1
20679,Romania,1995,female,55-74 years,193,2432500,7.93,Romania1995,0.69,"37,662,075,750",1756,Silent,0
20680,Romania,1995,female,75+ years,35,523500,6.69,Romania1995,0.69,"37,662,075,750",1756,G.I. Generation,0
20681,Romania,1995,female,35-54 years,191,2913000,6.56,Romania1995,0.69,"37,662,075,750",1756,Boomers,0
20682,Romania,1995,female,25-34 years,65,1560400,4.17,Romania1995,0.69,"37,662,075,750",1756,Generation X,0
20683,Romania,1995,female,15-24 years,49,1855500,2.64,Romania1995,0.69,"37,662,075,750",1756,Generation X,0
20684,Romania,1995,male,5-14 years,11,1741700,0.63,Romania1995,0.69,"37,662,075,750",1756,Millenials,1
20685,Romania,1995,female,5-14 years,4,1672700,0.24,Romania1995,0.69,"37,662,075,750",1756,Millenials,0
20686,Romania,1996,male,35-54 years,1059,2874300,36.84,Romania1996,,"37,182,938,696",1738,Boomers,1
20687,Romania,1996,male,75+ years,110,314000,35.03,Romania1996,,"37,182,938,696",1738,G.I. Generation,1
20688,Romania,1996,male,55-74 years,615,2023700,30.39,Romania1996,,"37,182,938,696",1738,Silent,1
20689,Romania,1996,male,25-34 years,302,1629200,18.54,Romania1996,,"37,182,938,696",1738,Generation X,1
20690,Romania,1996,male,15-24 years,234,1940800,12.06,Romania1996,,"37,182,938,696",1738,Generation X,1
20691,Romania,1996,female,55-74 years,196,2421700,8.09,Romania1996,,"37,182,938,696",1738,Silent,0
20692,Romania,1996,female,75+ years,39,531400,7.34,Romania1996,,"37,182,938,696",1738,G.I. Generation,0
20693,Romania,1996,female,35-54 years,177,2926100,6.05,Romania1996,,"37,182,938,696",1738,Boomers,0
20694,Romania,1996,female,25-34 years,42,1590500,2.64,Romania1996,,"37,182,938,696",1738,Generation X,0
20695,Romania,1996,female,15-24 years,37,1856200,1.99,Romania1996,,"37,182,938,696",1738,Generation X,0
20696,Romania,1996,male,5-14 years,15,1677700,0.89,Romania1996,,"37,182,938,696",1738,Millenials,1
20697,Romania,1996,female,5-14 years,2,1611700,0.12,Romania1996,,"37,182,938,696",1738,Millenials,0
20698,Romania,1997,male,35-54 years,1052,2869400,36.66,Romania1997,,"35,838,588,170",1677,Boomers,1
20699,Romania,1997,male,75+ years,109,326700,33.36,Romania1997,,"35,838,588,170",1677,G.I. Generation,1
20700,Romania,1997,male,55-74 years,622,2007400,30.99,Romania1997,,"35,838,588,170",1677,Silent,1
20701,Romania,1997,male,25-34 years,369,1659700,22.23,Romania1997,,"35,838,588,170",1677,Generation X,1
20702,Romania,1997,male,15-24 years,207,1942100,10.66,Romania1997,,"35,838,588,170",1677,Generation X,1
20703,Romania,1997,female,75+ years,46,554700,8.29,Romania1997,,"35,838,588,170",1677,G.I. Generation,0
20704,Romania,1997,female,55-74 years,173,2409000,7.18,Romania1997,,"35,838,588,170",1677,Silent,0
20705,Romania,1997,female,35-54 years,172,2924900,5.88,Romania1997,,"35,838,588,170",1677,Boomers,0
20706,Romania,1997,female,15-24 years,48,1850300,2.59,Romania1997,,"35,838,588,170",1677,Generation X,0
20707,Romania,1997,female,25-34 years,41,1625900,2.52,Romania1997,,"35,838,588,170",1677,Generation X,0
20708,Romania,1997,male,5-14 years,16,1631600,0.98,Romania1997,,"35,838,588,170",1677,Millenials,1
20709,Romania,1997,female,5-14 years,4,1567300,0.26,Romania1997,,"35,838,588,170",1677,Millenials,0
20710,Romania,1998,male,35-54 years,1082,2866500,37.75,Romania1998,,"41,976,002,704",1967,Boomers,1
20711,Romania,1998,male,75+ years,125,339700,36.8,Romania1998,,"41,976,002,704",1967,G.I. Generation,1
20712,Romania,1998,male,55-74 years,616,1982600,31.07,Romania1998,,"41,976,002,704",1967,Silent,1
20713,Romania,1998,male,25-34 years,332,1706100,19.46,Romania1998,,"41,976,002,704",1967,Generation X,1
20714,Romania,1998,male,15-24 years,176,1918800,9.17,Romania1998,,"41,976,002,704",1967,Generation X,1
20715,Romania,1998,female,55-74 years,168,2387500,7.04,Romania1998,,"41,976,002,704",1967,Silent,0
20716,Romania,1998,female,75+ years,39,576700,6.76,Romania1998,,"41,976,002,704",1967,G.I. Generation,0
20717,Romania,1998,female,35-54 years,175,2927600,5.98,Romania1998,,"41,976,002,704",1967,Boomers,0
20718,Romania,1998,female,25-34 years,52,1665800,3.12,Romania1998,,"41,976,002,704",1967,Generation X,0
20719,Romania,1998,female,15-24 years,54,1831300,2.95,Romania1998,,"41,976,002,704",1967,Generation X,0
20720,Romania,1998,male,5-14 years,19,1600400,1.19,Romania1998,,"41,976,002,704",1967,Millenials,1
20721,Romania,1998,female,5-14 years,0,1535400,0.0,Romania1998,,"41,976,002,704",1967,Millenials,0
20722,Romania,1999,male,75+ years,125,355100,35.2,Romania1999,,"36,183,003,978",1698,G.I. Generation,1
20723,Romania,1999,male,35-54 years,945,2862700,33.01,Romania1999,,"36,183,003,978",1698,Boomers,1
20724,Romania,1999,male,55-74 years,613,1960600,31.27,Romania1999,,"36,183,003,978",1698,Silent,1
20725,Romania,1999,male,25-34 years,322,1770400,18.19,Romania1999,,"36,183,003,978",1698,Generation X,1
20726,Romania,1999,male,15-24 years,195,1880500,10.37,Romania1999,,"36,183,003,978",1698,Generation X,1
20727,Romania,1999,female,75+ years,53,597400,8.87,Romania1999,,"36,183,003,978",1698,G.I. Generation,0
20728,Romania,1999,female,55-74 years,183,2369700,7.72,Romania1999,,"36,183,003,978",1698,Silent,0
20729,Romania,1999,female,35-54 years,163,2925700,5.57,Romania1999,,"36,183,003,978",1698,Boomers,0
20730,Romania,1999,female,25-34 years,51,1720700,2.96,Romania1999,,"36,183,003,978",1698,Generation X,0
20731,Romania,1999,female,15-24 years,47,1800200,2.61,Romania1999,,"36,183,003,978",1698,Generation X,0
20732,Romania,1999,male,5-14 years,35,1566000,2.23,Romania1999,,"36,183,003,978",1698,Millenials,1
20733,Romania,1999,female,5-14 years,4,1501800,0.27,Romania1999,,"36,183,003,978",1698,Millenials,0
20734,Romania,2000,male,35-54 years,978,2865300,34.13,Romania2000,0.706,"37,438,527,800",1758,Boomers,1
20735,Romania,2000,male,55-74 years,658,1934900,34.01,Romania2000,0.706,"37,438,527,800",1758,Silent,1
